"תוצאות בקטריאליות מדיגום במסגרת פיקוח מדגמי בנחלים, סקרים, שונות ",,,,,,,
קוד נקודה,תאריך דיגום,מדד בקטריאלי,תוצאה     CFU/100 ml,שם נקודה,אתר,,
NS00000719,2022-09-05 14:26:19,קוליפורם צואתי,1750,מג'רסה,מג'רסה,,
NS00000719,2022-09-07 11:14:04,E.coli MUG,420,מג'רסה,מג'רסה,,
NS00000719,2022-09-07 11:14:04,קוליפורם צואתי,480,מג'רסה,מג'רסה,,
NS00000719,2022-09-19 12:22:11,E.coli MUG,900,מג'רסה,מג'רסה,,
NS00000719,2022-09-19 12:22:11,קוליפורם צואתי,900,מג'רסה,מג'רסה,,
NS00000719,2022-10-02 13:26:47,E.coli MUG,1700,מג'רסה,מג'רסה,,
NS00000719,2022-10-02 13:26:47,קוליפורם צואתי,1800,מג'רסה,מג'רסה,,
NS00000719,2022-10-18 13:03:20,E.coli MUG,800,מג'רסה,מג'רסה,,
NS00000719,2022-10-18 13:03:20,קוליפורם צואתי,800,מג'רסה,מג'רסה,,
NS00000719,2022-10-30 14:27:18,E.coli MUG,450,מג'רסה,מג'רסה,,
NS00000719,2022-10-30 14:27:18,קוליפורם צואתי,600,מג'רסה,מג'רסה,,
NS00000719,2022-11-21 15:48:05,E.coli MUG,1350,מג'רסה,מג'רסה,,
NS00000719,2022-11-21 15:48:05,קוליפורם צואתי,1350,מג'רסה,מג'רסה,,
NS00000719,2022-12-18 13:53:50,E.coli MUG,300,מג'רסה,מג'רסה,,
NS00000719,2022-12-18 13:53:50,קוליפורם צואתי,300,מג'רסה,מג'רסה,,
NS00000720,2022-03-29 13:56:09,E.coli MUG,150,משושים בריכת המשושים,משושים,,
NS00000720,2022-03-29 13:56:09,קוליפורם צואתי,150,משושים בריכת המשושים,משושים,,
NS00000720,2022-04-11 14:46:04,E.coli MUG,210,משושים בריכת המשושים,משושים,,
NS00000720,2022-04-11 14:46:04,קוליפורם צואתי,210,משושים בריכת המשושים,משושים,,
NS00000720,2022-04-25 00:00:00,E.coli MUG,300,משושים בריכת המשושים,משושים,,
NS00000720,2022-04-25 00:00:00,קוליפורם צואתי,360,משושים בריכת המשושים,משושים,,
NS00000720,2022-05-10 14:35:55,E.coli MUG,500,משושים בריכת המשושים,משושים,,
NS00000720,2022-05-10 14:35:55,קוליפורם צואתי,500,משושים בריכת המשושים,משושים,,
NS00000720,2022-05-12 10:56:23,E.coli MUG,350,משושים בריכת המשושים,משושים,,
NS00000720,2022-05-12 10:56:23,קוליפורם צואתי,350,משושים בריכת המשושים,משושים,,
NS00000720,2022-05-23 13:28:03,E.coli MUG,2750,משושים בריכת המשושים,משושים,,
NS00000720,2022-05-23 13:28:03,קוליפורם צואתי,2750,משושים בריכת המשושים,משושים,,
NS00000720,2022-06-07 13:27:27,E.coli MUG,460,משושים בריכת המשושים,משושים,,
NS00000720,2022-06-07 13:27:27,קוליפורם צואתי,460,משושים בריכת המשושים,משושים,,
NS00000720,2022-06-20 00:00:00,E.coli MUG,300,משושים בריכת המשושים,משושים,,
NS00000720,2022-06-20 00:00:00,קוליפורם צואתי,310,משושים בריכת המשושים,משושים,,
NS00000720,2022-07-04 12:51:00,E.coli MUG,510,משושים בריכת המשושים,משושים,,
NS00000720,2022-07-04 12:51:00,קוליפורם צואתי,510,משושים בריכת המשושים,משושים,,
NS00000720,2022-07-18 13:40:43,E.coli MUG,510,משושים בריכת המשושים,משושים,,
NS00000720,2022-07-18 13:40:43,קוליפורם צואתי,510,משושים בריכת המשושים,משושים,,
NS00000720,2022-08-01 13:00:13,E.coli MUG,2000,משושים בריכת המשושים,משושים,,
NS00000720,2022-08-01 13:00:13,קוליפורם צואתי,2000,משושים בריכת המשושים,משושים,,
NS00000720,2022-08-15 17:37:25,E.coli MUG,2400,משושים בריכת המשושים,משושים,,
NS00000720,2022-08-15 17:37:25,קוליפורם צואתי,2400,משושים בריכת המשושים,משושים,,
NS00000720,2022-08-29 12:58:10,E.coli MUG,950,משושים בריכת המשושים,משושים,,
NS00000720,2022-08-29 12:58:10,קוליפורם צואתי,950,משושים בריכת המשושים,משושים,,
NS00000720,2022-09-05 14:26:19,E.coli MUG,1450,משושים בריכת המשושים,משושים,,
NS00000720,2022-09-05 14:26:19,קוליפורם צואתי,1450,משושים בריכת המשושים,משושים,,
NS00000720,2022-09-19 12:22:11,E.coli MUG,1000,משושים בריכת המשושים,משושים,,
NS00000720,2022-09-19 12:22:11,קוליפורם צואתי,1000,משושים בריכת המשושים,משושים,,
NS00000720,2022-10-02 13:26:47,E.coli MUG,900,משושים בריכת המשושים,משושים,,
NS00000720,2022-10-02 13:26:47,קוליפורם צואתי,960,משושים בריכת המשושים,משושים,,
NS00000720,2022-10-18 13:03:20,E.coli MUG,700,משושים בריכת המשושים,משושים,,
NS00000720,2022-10-18 13:03:20,קוליפורם צואתי,700,משושים בריכת המשושים,משושים,,
NS00000720,2022-10-30 14:27:18,E.coli MUG,600,משושים בריכת המשושים,משושים,,
NS00000720,2022-10-30 14:27:18,קוליפורם צואתי,840,משושים בריכת המשושים,משושים,,
NS00000720,2022-11-21 15:48:05,E.coli MUG,560,משושים בריכת המשושים,משושים,,
NS00000720,2022-11-21 15:48:05,קוליפורם צואתי,560,משושים בריכת המשושים,משושים,,
NS00000720,2022-12-18 13:53:50,E.coli MUG,490,משושים בריכת המשושים,משושים,,
NS00000720,2022-12-18 13:53:50,קוליפורם צואתי,490,משושים בריכת המשושים,משושים,,
NS00001794,2022-01-12 15:27:09,סטרפטוקוק/אנטרוקוק ממוצא צואתי,220,ירמוכים כניסה ,סקר ,,
NS00001794,2022-01-12 15:27:09,קוליפורם צואתי,180,ירמוכים כניסה ,סקר ,,
NS00001794,2022-02-15 13:07:05,סטרפטוקוק/אנטרוקוק ממוצא צואתי,330,ירמוכים כניסה ,סקר ,,
NS00001794,2022-02-15 13:07:05,קוליפורם צואתי,220,ירמוכים כניסה ,סקר ,,
NS00001794,2022-03-20 13:16:57,סטרפטוקוק/אנטרוקוק ממוצא צואתי,200,ירמוכים כניסה ,סקר ,,
NS00001794,2022-03-20 13:16:57,קוליפורם צואתי,500,ירמוכים כניסה ,סקר ,,
NS00001794,2022-04-25 00:00:00,סטרפטוקוק/אנטרוקוק ממוצא צואתי,280,ירמוכים כניסה ,סקר ,,
NS00001794,2022-04-25 00:00:00,קוליפורם צואתי,208,ירמוכים כניסה ,סקר ,,
NS00001794,2022-07-04 12:51:00,סטרפטוקוק/אנטרוקוק ממוצא צואתי,620,ירמוכים כניסה ,סקר ,,
NS00001794,2022-07-04 12:51:00,קוליפורם צואתי,960,ירמוכים כניסה ,סקר ,,
NS00001794,2022-10-18 13:05:27,סטרפטוקוק/אנטרוקוק ממוצא צואתי,86,ירמוכים כניסה ,סקר ,,
NS00001794,2022-10-18 13:05:27,קוליפורם צואתי,320,ירמוכים כניסה ,סקר ,,
NS00001794,2022-10-24 00:00:00,סטרפטוקוק/אנטרוקוק ממוצא צואתי,260,ירמוכים כניסה ,סקר ,,
NS00001794,2022-10-24 00:00:00,קוליפורם צואתי,800,ירמוכים כניסה ,סקר ,,
NS00001794,2022-11-06 14:50:52,E.coli MUG,1080,ירמוכים כניסה ,סקר ,,
NS00001794,2022-11-06 14:50:52,סטרפטוקוק/אנטרוקוק ממוצא צואתי,400,ירמוכים כניסה ,סקר ,,
NS00001794,2022-11-06 14:50:52,קוליפורם צואתי,1080,ירמוכים כניסה ,סקר ,,
NS00001794,2022-11-21 15:48:05,E.coli MUG,740,ירמוכים כניסה ,סקר ,,
NS00001794,2022-11-21 15:48:05,סטרפטוקוק/אנטרוקוק ממוצא צואתי,560,ירמוכים כניסה ,סקר ,,
NS00001794,2022-11-21 15:48:05,קוליפורם צואתי,740,ירמוכים כניסה ,סקר ,,
NS00001794,2022-11-28 14:02:32,E.coli MUG,260,ירמוכים כניסה ,סקר ,,
NS00001794,2022-11-28 14:02:32,סטרפטוקוק/אנטרוקוק ממוצא צואתי,500,ירמוכים כניסה ,סקר ,,
NS00001794,2022-11-28 14:02:32,קוליפורם צואתי,300,ירמוכים כניסה ,סקר ,,
NS00001794,2022-12-05 00:00:00,E.coli MUG,240,ירמוכים כניסה ,סקר ,,
NS00001794,2022-12-05 00:00:00,סטרפטוקוק/אנטרוקוק ממוצא צואתי,300,ירמוכים כניסה ,סקר ,,
NS00001794,2022-12-05 00:00:00,קוליפורם צואתי,290,ירמוכים כניסה ,סקר ,,
NS00001794,2022-12-11 14:11:20,E.coli MUG,300,ירמוכים כניסה ,סקר ,,
NS00001794,2022-12-11 14:11:20,סטרפטוקוק/אנטרוקוק ממוצא צואתי,300,ירמוכים כניסה ,סקר ,,
NS00001794,2022-12-11 14:11:20,קוליפורם צואתי,370,ירמוכים כניסה ,סקר ,,
NS00001794,2022-12-18 13:53:50,E.coli MUG,250,ירמוכים כניסה ,סקר ,,
NS00001794,2022-12-18 13:53:50,סטרפטוקוק/אנטרוקוק ממוצא צואתי,20,ירמוכים כניסה ,סקר ,,
NS00001794,2022-12-18 13:53:50,קוליפורם צואתי,480,ירמוכים כניסה ,סקר ,,
NS00001794,2022-12-25 12:14:19,E.coli MUG,400,ירמוכים כניסה ,סקר ,,
NS00001794,2022-12-25 12:14:19,סטרפטוקוק/אנטרוקוק ממוצא צואתי,400,ירמוכים כניסה ,סקר ,,
NS00001794,2022-12-25 12:14:19,קוליפורם צואתי,420,ירמוכים כניסה ,סקר ,,
NS00001795,2022-01-12 15:27:09,סטרפטוקוק/אנטרוקוק ממוצא צואתי,200,ירמוכים מאגר ,סקר ,,
NS00001795,2022-01-12 15:27:09,קוליפורם צואתי,84,ירמוכים מאגר ,סקר ,,
NS00001795,2022-02-15 13:07:05,סטרפטוקוק/אנטרוקוק ממוצא צואתי,168,ירמוכים מאגר ,סקר ,,
NS00001795,2022-02-15 13:07:05,קוליפורם צואתי,132,ירמוכים מאגר ,סקר ,,
NS00001795,2022-03-20 13:16:57,סטרפטוקוק/אנטרוקוק ממוצא צואתי,70,ירמוכים מאגר ,סקר ,,
NS00001795,2022-03-20 13:16:57,קוליפורם צואתי,300,ירמוכים מאגר ,סקר ,,
NS00001795,2022-04-25 00:00:00,סטרפטוקוק/אנטרוקוק ממוצא צואתי,76,ירמוכים מאגר ,סקר ,,
NS00001795,2022-04-25 00:00:00,קוליפורם צואתי,128,ירמוכים מאגר ,סקר ,,
NS00001795,2022-07-04 12:51:00,סטרפטוקוק/אנטרוקוק ממוצא צואתי,70,ירמוכים מאגר ,סקר ,,
NS00001795,2022-07-04 12:51:00,קוליפורם צואתי,172,ירמוכים מאגר ,סקר ,,
NS00001795,2022-10-18 13:05:27,סטרפטוקוק/אנטרוקוק ממוצא צואתי,14,ירמוכים מאגר ,סקר ,,
NS00001795,2022-10-18 13:05:27,קוליפורם צואתי,24,ירמוכים מאגר ,סקר ,,
NS00001795,2022-10-24 00:00:00,סטרפטוקוק/אנטרוקוק ממוצא צואתי,54,ירמוכים מאגר ,סקר ,,
NS00001795,2022-10-24 00:00:00,קוליפורם צואתי,360,ירמוכים מאגר ,סקר ,,
NS00001795,2022-11-06 14:50:52,E.coli MUG,164,ירמוכים מאגר ,סקר ,,
NS00001795,2022-11-06 14:50:52,סטרפטוקוק/אנטרוקוק ממוצא צואתי,140,ירמוכים מאגר ,סקר ,,
NS00001795,2022-11-06 14:50:52,קוליפורם צואתי,164,ירמוכים מאגר ,סקר ,,
NS00001795,2022-11-21 15:48:05,E.coli MUG,60,ירמוכים מאגר ,סקר ,,
NS00001795,2022-11-21 15:48:05,סטרפטוקוק/אנטרוקוק ממוצא צואתי,20,ירמוכים מאגר ,סקר ,,
NS00001795,2022-11-21 15:48:05,קוליפורם צואתי,110,ירמוכים מאגר ,סקר ,,
NS00001795,2022-11-28 14:02:32,E.coli MUG,80,ירמוכים מאגר ,סקר ,,
NS00001795,2022-11-28 14:02:32,סטרפטוקוק/אנטרוקוק ממוצא צואתי,170,ירמוכים מאגר ,סקר ,,
NS00001795,2022-11-28 14:02:32,קוליפורם צואתי,200,ירמוכים מאגר ,סקר ,,
NS00001795,2022-12-05 00:00:00,E.coli MUG,80,ירמוכים מאגר ,סקר ,,
NS00001795,2022-12-05 00:00:00,סטרפטוקוק/אנטרוקוק ממוצא צואתי,290,ירמוכים מאגר ,סקר ,,
NS00001795,2022-12-05 00:00:00,קוליפורם צואתי,100,ירמוכים מאגר ,סקר ,,
NS00001795,2022-12-11 14:11:20,E.coli MUG,50,ירמוכים מאגר ,סקר ,,
NS00001795,2022-12-11 14:11:20,סטרפטוקוק/אנטרוקוק ממוצא צואתי,80,ירמוכים מאגר ,סקר ,,
NS00001795,2022-12-11 14:11:20,קוליפורם צואתי,80,ירמוכים מאגר ,סקר ,,
NS00001795,2022-12-18 13:53:50,E.coli MUG,100,ירמוכים מאגר ,סקר ,,
NS00001795,2022-12-18 13:53:50,סטרפטוקוק/אנטרוקוק ממוצא צואתי,7,ירמוכים מאגר ,סקר ,,
NS00001795,2022-12-18 13:53:50,קוליפורם צואתי,180,ירמוכים מאגר ,סקר ,,
NS00001795,2022-12-25 12:14:19,E.coli MUG,80,ירמוכים מאגר ,סקר ,,
NS00001795,2022-12-25 12:14:19,סטרפטוקוק/אנטרוקוק ממוצא צואתי,70,ירמוכים מאגר ,סקר ,,
NS00001795,2022-12-25 12:14:19,קוליפורם צואתי,80,ירמוכים מאגר ,סקר ,,
NS00002042,2022-11-21 15:48:05,E.coli MUG,<1,ירמוכים יציאה ממאגר לאחר חיטוי,סקר ,,
NS00002042,2022-11-21 15:48:05,סטרפטוקוק/אנטרוקוק ממוצא צואתי,<1,ירמוכים יציאה ממאגר לאחר חיטוי,סקר ,,
NS00002042,2022-11-21 15:48:05,קוליפורם צואתי,<2,ירמוכים יציאה ממאגר לאחר חיטוי,סקר ,,
NS00002042,2022-11-28 14:02:32,סטרפטוקוק/אנטרוקוק ממוצא צואתי,<2,ירמוכים יציאה ממאגר לאחר חיטוי,סקר ,,
NS00002042,2022-11-28 14:02:32,קוליפורם צואתי,<2,ירמוכים יציאה ממאגר לאחר חיטוי,סקר ,,
NS00002042,2022-12-05 00:00:00,סטרפטוקוק/אנטרוקוק ממוצא צואתי,<2,ירמוכים יציאה ממאגר לאחר חיטוי,סקר ,,
NS00002042,2022-12-05 00:00:00,קוליפורם צואתי,<2,ירמוכים יציאה ממאגר לאחר חיטוי,סקר ,,
NS00002042,2022-12-11 14:11:20,סטרפטוקוק/אנטרוקוק ממוצא צואתי,<2,ירמוכים יציאה ממאגר לאחר חיטוי,סקר ,,
NS00002042,2022-12-11 14:11:20,קוליפורם צואתי,<2,ירמוכים יציאה ממאגר לאחר חיטוי,סקר ,,
NS00002042,2022-12-18 13:53:50,E.coli MUG,<1,ירמוכים יציאה ממאגר לאחר חיטוי,סקר ,,
NS00002042,2022-12-18 13:53:50,סטרפטוקוק/אנטרוקוק ממוצא צואתי,<1,ירמוכים יציאה ממאגר לאחר חיטוי,סקר ,,
NS00002042,2022-12-18 13:53:50,קוליפורם צואתי,<2,ירמוכים יציאה ממאגר לאחר חיטוי,סקר ,,
NS00002042,2022-12-25 12:14:19,E.coli MUG,<1,ירמוכים יציאה ממאגר לאחר חיטוי,סקר ,,
NS00002042,2022-12-25 12:14:19,סטרפטוקוק/אנטרוקוק ממוצא צואתי,<1,ירמוכים יציאה ממאגר לאחר חיטוי,סקר ,,
NS00002042,2022-12-25 12:14:19,קוליפורם צואתי,<1,ירמוכים יציאה ממאגר לאחר חיטוי,סקר ,,
NS00002040,2022-11-21 16:05:06,E.coli MUG,1040,ירדן דרומי גשר,סקר ,,
NS00002040,2022-11-21 16:05:06,סטרפטוקוק/אנטרוקוק ממוצא צואתי,510,ירדן דרומי גשר,סקר ,,
NS00002040,2022-11-21 16:05:06,קוליפורם צואתי,1040,ירדן דרומי גשר,סקר ,,
NS00002040,2022-11-28 14:02:32,E.coli MUG,650,ירדן דרומי גשר,סקר ,,
NS00002040,2022-11-28 14:02:32,סטרפטוקוק/אנטרוקוק ממוצא צואתי,600,ירדן דרומי גשר,סקר ,,
NS00002040,2022-11-28 14:02:32,קוליפורם צואתי,1550,ירדן דרומי גשר,סקר ,,
NS00002040,2022-12-05 00:00:00,E.coli MUG,550,ירדן דרומי גשר,סקר ,,
NS00002040,2022-12-05 00:00:00,סטרפטוקוק/אנטרוקוק ממוצא צואתי,90,ירדן דרומי גשר,סקר ,,
NS00002040,2022-12-05 00:00:00,קוליפורם צואתי,750,ירדן דרומי גשר,סקר ,,
NS00002040,2022-12-11 14:11:20,E.coli MUG,800,ירדן דרומי גשר,סקר ,,
NS00002040,2022-12-11 14:11:20,סטרפטוקוק/אנטרוקוק ממוצא צואתי,660,ירדן דרומי גשר,סקר ,,
NS00002040,2022-12-11 14:11:20,קוליפורם צואתי,820,ירדן דרומי גשר,סקר ,,
NS00002040,2022-12-18 13:53:50,E.coli MUG,910,ירדן דרומי גשר,סקר ,,
NS00002040,2022-12-18 13:53:50,סטרפטוקוק/אנטרוקוק ממוצא צואתי,80,ירדן דרומי גשר,סקר ,,
NS00002040,2022-12-18 13:53:50,קוליפורם צואתי,910,ירדן דרומי גשר,סקר ,,
NS00002040,2022-12-25 12:14:19,E.coli MUG,800,ירדן דרומי גשר,סקר ,,
NS00002040,2022-12-25 12:14:19,סטרפטוקוק/אנטרוקוק ממוצא צואתי,700,ירדן דרומי גשר,סקר ,,
NS00002040,2022-12-25 12:14:19,קוליפורם צואתי,800,ירדן דרומי גשר,סקר ,,
NS00002028,2022-09-14 00:00:00,קוליפורם צואתי,14,תעלת שלומי,סקר ,,
NS00002028,2022-09-14 00:00:00,קוליפורם צואתי,פלטה מכוסה,תעלת שלומי,סקר ,,
NS00002028,2022-09-14 10:16:44,קוליפורם צואתי,4,תעלת שלומי,סקר ,,
NS00000722,2022-03-29 14:10:49,E.coli MUG,270,בצת ראש המעיין,בצת עכו,,
NS00000722,2022-03-29 14:10:49,קוליפורם צואתי,330,בצת ראש המעיין,בצת עכו,,
NS00000722,2022-04-11 14:46:04,E.coli MUG,50,בצת ראש המעיין,בצת עכו,,
NS00000722,2022-04-11 14:46:04,קוליפורם צואתי,70,בצת ראש המעיין,בצת עכו,,
NS00000722,2022-04-25 00:00:00,E.coli MUG,100,בצת ראש המעיין,בצת עכו,,
NS00000722,2022-04-25 00:00:00,קוליפורם צואתי,120,בצת ראש המעיין,בצת עכו,,
NS00000722,2022-05-10 14:35:55,E.coli MUG,350,בצת ראש המעיין,בצת עכו,,
NS00000722,2022-05-10 14:35:55,קוליפורם צואתי,350,בצת ראש המעיין,בצת עכו,,
NS00000722,2022-05-23 13:28:03,E.coli MUG,420,בצת ראש המעיין,בצת עכו,,
NS00000722,2022-05-23 13:28:03,קוליפורם צואתי,420,בצת ראש המעיין,בצת עכו,,
NS00000722,2022-06-07 13:27:27,E.coli MUG,160,בצת ראש המעיין,בצת עכו,,
NS00000722,2022-06-07 13:27:27,קוליפורם צואתי,160,בצת ראש המעיין,בצת עכו,,
NS00000722,2022-06-20 15:12:51,E.coli MUG,400,בצת ראש המעיין,בצת עכו,,
NS00000722,2022-06-20 15:12:51,קוליפורם צואתי,440,בצת ראש המעיין,בצת עכו,,
NS00000722,2022-07-04 12:51:00,E.coli MUG,100,בצת ראש המעיין,בצת עכו,,
NS00000722,2022-07-04 12:51:00,קוליפורם צואתי,100,בצת ראש המעיין,בצת עכו,,
NS00000722,2022-07-18 13:40:43,E.coli MUG,10,בצת ראש המעיין,בצת עכו,,
NS00000722,2022-07-18 13:40:43,קוליפורם צואתי,10,בצת ראש המעיין,בצת עכו,,
NS00000722,2022-08-01 13:00:13,קוליפורם צואתי,<2,בצת ראש המעיין,בצת עכו,,
NS00000722,2022-08-15 17:37:25,קוליפורם צואתי,<2,בצת ראש המעיין,בצת עכו,,
NS00000722,2022-08-29 12:58:10,קוליפורם צואתי,<2,בצת ראש המעיין,בצת עכו,,
NS00000722,2022-09-05 14:34:52,קוליפורם צואתי,<2,בצת ראש המעיין,בצת עכו,,
NS00000722,2022-09-19 12:22:11,E.coli MUG,10,בצת ראש המעיין,בצת עכו,,
NS00000722,2022-09-19 12:22:11,קוליפורם צואתי,40,בצת ראש המעיין,בצת עכו,,
NS00000722,2022-10-02 13:26:47,קוליפורם צואתי,<2,בצת ראש המעיין,בצת עכו,,
NS00000722,2022-10-19 13:09:30,E.coli MUG,130,בצת ראש המעיין,בצת עכו,,
NS00000722,2022-10-19 13:09:30,קוליפורם צואתי,210,בצת ראש המעיין,בצת עכו,,
NS00000722,2022-10-30 14:27:18,קוליפורם צואתי,<2,בצת ראש המעיין,בצת עכו,,
NS00000722,2022-11-21 15:48:05,E.coli MUG,<1,בצת ראש המעיין,בצת עכו,,
NS00000722,2022-11-21 15:48:05,קוליפורם צואתי,10,בצת ראש המעיין,בצת עכו,,
NS00000722,2022-12-18 13:53:50,E.coli MUG,10,בצת ראש המעיין,בצת עכו,,
NS00000722,2022-12-18 13:53:50,קוליפורם צואתי,10,בצת ראש המעיין,בצת עכו,,
NS00000723,2022-03-29 14:10:49,E.coli MUG,340,בצת בריכה 1,בצת עכו,,
NS00000723,2022-03-29 14:10:49,קוליפורם צואתי,540,בצת בריכה 1,בצת עכו,,
NS00000723,2022-04-11 14:46:04,E.coli MUG,20,בצת בריכה 1,בצת עכו,,
NS00000723,2022-04-11 14:46:04,קוליפורם צואתי,40,בצת בריכה 1,בצת עכו,,
NS00000723,2022-04-25 00:00:00,E.coli MUG,30,בצת בריכה 1,בצת עכו,,
NS00000723,2022-04-25 00:00:00,קוליפורם צואתי,40,בצת בריכה 1,בצת עכו,,
NS00000723,2022-05-10 14:35:55,E.coli MUG,130,בצת בריכה 1,בצת עכו,,
NS00000723,2022-05-10 14:35:55,קוליפורם צואתי,160,בצת בריכה 1,בצת עכו,,
NS00000723,2022-05-23 13:28:03,E.coli MUG,40,בצת בריכה 1,בצת עכו,,
NS00000723,2022-05-23 13:28:03,קוליפורם צואתי,40,בצת בריכה 1,בצת עכו,,
NS00000723,2022-06-07 13:27:27,E.coli MUG,60,בצת בריכה 1,בצת עכו,,
NS00000723,2022-06-07 13:27:27,קוליפורם צואתי,60,בצת בריכה 1,בצת עכו,,
NS00000723,2022-06-20 15:12:51,E.coli MUG,<1,בצת בריכה 1,בצת עכו,,
NS00000723,2022-06-20 15:12:51,קוליפורם צואתי,<1,בצת בריכה 1,בצת עכו,,
NS00000723,2022-07-04 12:51:00,קוליפורם צואתי,<1,בצת בריכה 1,בצת עכו,,
NS00000723,2022-07-18 13:40:43,קוליפורם צואתי,<2,בצת בריכה 1,בצת עכו,,
NS00000723,2022-08-01 13:00:13,קוליפורם צואתי,<2,בצת בריכה 1,בצת עכו,,
NS00000723,2022-08-15 17:37:25,קוליפורם צואתי,<2,בצת בריכה 1,בצת עכו,,
NS00000723,2022-08-29 12:58:10,E.coli MUG,20,בצת בריכה 1,בצת עכו,,
NS00000723,2022-08-29 12:58:10,קוליפורם צואתי,30,בצת בריכה 1,בצת עכו,,
NS00000723,2022-09-05 14:34:52,E.coli MUG,370,בצת בריכה 1,בצת עכו,,
NS00000723,2022-09-05 14:34:52,קוליפורם צואתי,370,בצת בריכה 1,בצת עכו,,
NS00000723,2022-09-19 12:22:11,E.coli MUG,40,בצת בריכה 1,בצת עכו,,
NS00000723,2022-09-19 12:22:11,קוליפורם צואתי,60,בצת בריכה 1,בצת עכו,,
NS00000723,2022-10-02 13:26:47,קוליפורם צואתי,<2,בצת בריכה 1,בצת עכו,,
NS00000723,2022-10-19 13:09:30,קוליפורם צואתי,<2,בצת בריכה 1,בצת עכו,,
NS00000723,2022-10-30 14:27:18,קוליפורם צואתי,<2,בצת בריכה 1,בצת עכו,,
NS00000723,2022-11-21 15:48:05,E.coli MUG,<1,בצת בריכה 1,בצת עכו,,
NS00000723,2022-11-21 15:48:05,קוליפורם צואתי,<2,בצת בריכה 1,בצת עכו,,
NS00000723,2022-12-18 13:53:50,E.coli MUG,<1,בצת בריכה 1,בצת עכו,,
NS00000723,2022-12-18 13:53:50,קוליפורם צואתי,<2,בצת בריכה 1,בצת עכו,,
NS00000724,2022-03-29 14:10:49,E.coli MUG,260,בצת בריכה 2,בצת עכו,,
NS00000724,2022-03-29 14:10:49,קוליפורם צואתי,290,בצת בריכה 2,בצת עכו,,
NS00000724,2022-04-11 14:46:04,E.coli MUG,80,בצת בריכה 2,בצת עכו,,
NS00000724,2022-04-11 14:46:04,קוליפורם צואתי,100,בצת בריכה 2,בצת עכו,,
NS00000724,2022-04-25 00:00:00,E.coli MUG,30,בצת בריכה 2,בצת עכו,,
NS00000724,2022-04-25 00:00:00,קוליפורם צואתי,30,בצת בריכה 2,בצת עכו,,
NS00000724,2022-05-10 14:35:55,E.coli MUG,170,בצת בריכה 2,בצת עכו,,
NS00000724,2022-05-10 14:35:55,קוליפורם צואתי,170,בצת בריכה 2,בצת עכו,,
NS00000724,2022-05-23 13:28:03,E.coli MUG,100,בצת בריכה 2,בצת עכו,,
NS00000724,2022-05-23 13:28:03,קוליפורם צואתי,110,בצת בריכה 2,בצת עכו,,
NS00000724,2022-06-07 13:27:27,E.coli MUG,100,בצת בריכה 2,בצת עכו,,
NS00000724,2022-06-07 13:27:27,קוליפורם צואתי,110,בצת בריכה 2,בצת עכו,,
NS00000724,2022-06-20 15:12:51,E.coli MUG,20,בצת בריכה 2,בצת עכו,,
NS00000724,2022-06-20 15:12:51,קוליפורם צואתי,20,בצת בריכה 2,בצת עכו,,
NS00000724,2022-07-04 12:51:00,E.coli MUG,10,בצת בריכה 2,בצת עכו,,
NS00000724,2022-07-04 12:51:00,קוליפורם צואתי,10,בצת בריכה 2,בצת עכו,,
NS00000724,2022-07-18 13:40:43,E.coli MUG,50,בצת בריכה 2,בצת עכו,,
NS00000724,2022-07-18 13:40:43,קוליפורם צואתי,50,בצת בריכה 2,בצת עכו,,
NS00000724,2022-08-01 13:00:13,קוליפורם צואתי,<2,בצת בריכה 2,בצת עכו,,
NS00000724,2022-08-15 17:37:25,E.coli MUG,50,בצת בריכה 2,בצת עכו,,
NS00000724,2022-08-15 17:37:25,קוליפורם צואתי,70,בצת בריכה 2,בצת עכו,,
NS00000724,2022-08-29 12:58:10,E.coli MUG,30,בצת בריכה 2,בצת עכו,,
NS00000724,2022-08-29 12:58:10,קוליפורם צואתי,120,בצת בריכה 2,בצת עכו,,
NS00000724,2022-09-05 14:34:52,E.coli MUG,110,בצת בריכה 2,בצת עכו,,
NS00000724,2022-09-05 14:34:52,קוליפורם צואתי,190,בצת בריכה 2,בצת עכו,,
NS00000724,2022-09-19 12:22:11,קוליפורם צואתי,<2,בצת בריכה 2,בצת עכו,,
NS00000724,2022-10-02 13:26:47,E.coli MUG,10,בצת בריכה 2,בצת עכו,,
NS00000724,2022-10-02 13:26:47,קוליפורם צואתי,10,בצת בריכה 2,בצת עכו,,
NS00000724,2022-10-19 13:09:30,E.coli MUG,30,בצת בריכה 2,בצת עכו,,
NS00000724,2022-10-19 13:09:30,קוליפורם צואתי,80,בצת בריכה 2,בצת עכו,,
NS00000724,2022-10-30 14:27:18,E.coli MUG,20,בצת בריכה 2,בצת עכו,,
NS00000724,2022-10-30 14:27:18,קוליפורם צואתי,20,בצת בריכה 2,בצת עכו,,
NS00000724,2022-11-21 15:48:05,E.coli MUG,10,בצת בריכה 2,בצת עכו,,
NS00000724,2022-11-21 15:48:05,קוליפורם צואתי,10,בצת בריכה 2,בצת עכו,,
NS00000724,2022-12-18 13:53:50,E.coli MUG,40,בצת בריכה 2,בצת עכו,,
NS00000724,2022-12-18 13:53:50,קוליפורם צואתי,40,בצת בריכה 2,בצת עכו,,
